Word1	Word2	pwMI
for	jack	2.69647012248
h	your	1.26312762531
when	he	2.41819050783
say	he	0.474254155566
than	handoff	6.42074510976
and	just	-0.122222160229
live	eighty	3.54518843765
up	here	2.26531023699
id	ed	7.92115277765
mhm	take	-0.854842975189
this	store	1.07756685718
the	ability	2.55937920622
strong	do	0.838428916175
just	above	1.7991661691
s	uh	1.33307961345
sh	do	0.595482737564
some	egg	2.77148841039
anything	mm	1.3285599487
on	in	-0.195673277903
idea	but	1.21243826555
right	between	1.96698222957
know	friend	-0.0759411532195
idea	where	2.8503497642
a	roll	1.46181599197
family's	sick	7.38858716724
kinda	tacky	7.29621384711
because	you're	2.15237401119
us	catalog	4.86570126939
the	similar	1.00878179381
that	posterior	3.08539429389
it'll	stop	4.35363418054
i	talk	0.663922256644
it	po	4.05684359278
l.	thank	4.28588277414
the	compost	2.15391409811
tribal	tribal	10.2347877068
pregnant	now	2.3577698112
know	hunh	0.204961232247
hoof	we	1.73259535642
sink	dan	7.39505968175
okay	w	0.764333463867
well	after	0.6914334524
have	couple	0.150071787403
with	just	-0.959154581338
tunnel	use	4.50072752264
ball	or	2.62856608581
seven	eight	4.27206562858
hm	h	1.97809385327
long	ear	5.81862806578
you	ought	2.57200651024
an	eye	3.91642037411
f	geri	6.47358759113
that	earthquake	3.30853784521
than	the	0.861145795005
meet	elisa	8.50018665144
okay	no	0.937352627999
and	closer	1.75835864123
your	response	3.80865889692
read	some	2.14503260433
or	chili	2.31011235469
what	drive	0.893974782377
scoop	his	4.85489035329
terrified	and	1.9590293367
back	un	4.28936709822
saw	it	1.68659985131
international	in	3.75236016505
smallest	i	2.74023390531
x	try	0.878616886638
you	be	-0.345882754413
mill	and	2.76995955291
aw	anyhow	6.19173643899
second	okay	0.872814106861
know	this	-0.0632270455239
good	this	-0.442258896564
at	lunch	2.75041906354
one	part	1.24374412777
if	something	0.0938330105027
two	equally	6.11304417042
source	of	3.64754383007
arouse	by	5.97996332973
older	cow	6.86749187684
other	side	4.5251704359
not	the	0.0494132405026
uncle	and	1.59130455657
screwy	what	4.24387886965
they	give	1.41460445282
cello	i	1.03548581308
there	gonna	0.00163675959807
we	look	0.918252167611
high	yeah	0.133816349756
waste	the	1.10409197362
my	price	2.58182002868
in	jesus's	4.44550734561
without	her	3.01905765212
hm	mom	1.52789285132
won't	be	1.13450749108
get	get	-2.66825840081
to	undercut	3.93952170539
you're	pay	1.48957398702
keep	book	2.19706503683
love	plant	4.22843454722
kinda	review	4.81130719732
everything	but	2.11615021522
passage	to	1.54162643259
be	popular	2.29301792133
seat	in	2.14292225261
i'm	fearful	4.19347535399
tree	there's	2.89525001142
two	baptism	4.50360625798
about	right	0.0511914794201
month	old	3.4460662454
sin	all	2.3744740568
drive	belgian	6.30951947465
bankruptcy	and	2.3644944448
billy	billy	8.54019198605
real	bitter	6.02019401645
the	wave	2.10739408248
super	ritzy	10.8225743717
uh	a	-0.241886621866
zone	be	1.71765377642
it	some	-1.47654589595
typically	mm	4.83511784602
destination	when	5.793444495
way	because	0.229586279552
earth	or	2.62856608581
have	them	1.00228366259
mean	wasn't	0.759641608732
mature	yeah	3.48955135734
jill	your	3.40319378881
shouldn't	say	2.45713473554
mouth	first	3.85128107194
th	and	-0.408094277435
exciting	honey	6.24992737745
trounce	on	5.08278145955
would	help	2.1371585479
my	sheep	3.44681746617
gonna	die	2.84145623833
plant	capable	8.15534616515
door	that	1.34492811905
the	ice	0.841727709148
scott	because	2.59210371327
illinois	they're	4.49178451902
be	lame	1.19440563266
oh	certainly	2.36165527939
anymore	oh	1.86521839308
three	yeah	-0.148034802385
natural	heat	6.39653085164
f	her	1.12965971333
us	live	1.91377161849
like	auburn	4.26949603402
have	show	-0.384010698527
some	change	1.86167019302
less	abstract	7.67842209306
them	one	0.056431068684
be	folk	-0.271931436133
sh	uh	1.63742873839
angel	wow	6.1404431446
that	ride	1.6503097686
back	uhuh	4.18400658256
his	side	1.24397244064
commonly	call	6.66996090138
name	mm	1.80659574964
pull	something	2.5042224391
funniest	home	7.51935739843
makikomi	but	1.7976964841
okay	whenever	3.23993772099
peace	come	3.62513901763
do	cooper	4.52730837029
bit	about	2.84532670265
a	record	2.04960265687
six	hm	1.59243137246
um	breakdown	4.26579601557
see	justice	4.60596827064
so	fat	2.0493445857
shut	the	1.53487488971
anyway	mom	2.62064002053
okay	get	-2.11297304416
catch	fire	6.4013270239
be	organization	0.683580008894
chair	on	1.94728724362
ah	what	1.43046815289
bit	heavy	4.65883860368
somebody	to	0.398562381349
for	mercury	4.0827644836
we	pick	0.714025775429
as	secretariat	4.98077059917
know	how's	1.67581298139
masculine	or	4.70800762749
thanks	well	1.77202723557
the	rubble	2.49038633474
boil	for	2.18564449871
cta	green	8.00119548532
that	girl	1.13948414484
par	as	5.38623570728
can	assume	2.63923285361
block	decide	6.0451329648
camp	and	1.85366882104
bogus	nun	12.4320122842
later	at	2.10856517737
paris	for	2.78348149947
know	there'll	2.89958841302
then	twenty	0.924853414086
laughtercheersapplause	so	4.7573947868
from	grad	6.04009517077
home	to	0.636304732084
you	dear	0.898030076666
sinus	well	3.31247227651
hector	go	2.40484798693
sherwood	oak	11.7388651036
and	haw	3.46310673347
o	here	2.44694474463
after	three	1.4912560732
tv	it	1.57193694299
hunting	i	1.35393954419
explaining	the	3.40667706661
react	under	6.90258319665
discussion	go	2.6672122514
per	gram	7.30804830476
spirit	because	2.20644123246
there	tie	2.55692420615
appraiser	that	4.00168502577
because	america	3.47940690827
other	idiot	4.44720889443
demonstrate	much	6.71498458276
that's	twenty	1.00435426317
here's	what	2.2979687206
you're	gonna	3.46654995565
write	about	2.22551079518
a	doctor	1.64413754877
bummer	but	4.1955917569
doesn't	see	1.00865601005
some	fill	2.96679716271
not	on	-0.30263061385
and	refrigerator	1.51719658442
these	aren't	3.35371869311
nose	either	5.65209037669
her	book	1.74097687564
then	some	-0.726972276698
goof	around	6.13306303731
now	ow	3.86184720798
felt	kinda	3.65862768739
nice	it	-0.226742969085
lady	you're	2.6311113204
baby	none	5.82401165887
she	see	0.365441198243
uh	liberate	4.87610719055
gallon	container	8.04998564949
really	prove	3.18901112995
or	deborah	4.70800762749
know	missus	2.42958478377
tom	one	2.58747887447
deon	tell	5.5650789997
rob	and	1.51719658442
believe	he	0.821397653239
uh	isabelle's	4.87610719055
from	nanna	6.04009517077
the	peak	3.40667706661
type	thing	3.3511733408
this	we	-1.01664600182
system	mhm	1.47614837197
high	god	2.228272002
painting	for	2.73902973689
x	i'm	1.40538244521
the	guest	1.61491759738
and	he'd	1.89071009272
in	boise	4.44550734561
come	back	4.02535476985
real	depress	6.42565912456
hungry	then	3.10166911979
tie	those	3.90052178805
so	maintenance	2.4548096938
feature	usually	6.70842718221
nuts	and	3.46310673347
ever	saw	4.11286361001
uh	day	-0.680720871149
of	or	-1.30387210436
plenum	with	4.25759113152
tienes	de	9.8670629267
yes	our	1.43385353219
be	attractive	2.29301792133
feel	good	1.32231443236
place	his	1.01902870882
perspective	they	3.13411901518
perspire	like	3.98181396157
of	stainless	3.24207872196
important	but	2.56146123187
me	outa	4.05362149563
wanna	buy	1.95236090655
metropolis	yesterday	8.79442612444
be	lead	2.47533947812
he	buys	4.65003904973
give	sticker	5.7888738047
time	ago	3.49402446537
affect	my	3.44681746617
around	mhm	-0.052116250425
something	she's	1.1953147416
present	then	1.78599232589
i'm	ask	1.22949177875
it	son	0.689547762789
mata	i	1.64162161665
and	second	0.285052903125
day	we	1.51330537442
paul	sebert	7.78762138502
into	which	1.85885090725
triangle	and	2.3644944448
to	beat	1.4546150556
five	some	0.577854501184
ralph	lauren	9.54164052627
should've	get	2.86697392113
spread	oh	3.1289104321
in	editorial	2.24828276827
take	this	1.45123012213
vcr	tape	8.0252930369
jamie	shoot	6.76905180403
art	entry	7.64452054138
spot	right	2.7401721178
nineteensixtyeight	when	5.10029731444
to	it	-0.969911083201
mom	do	0.838428916175
worth	now	2.99684977049
it	wow	0.0678595462112
the	pressure	1.10409197362
otto	heino	10.6402528149
put	hole	3.05235116757
who	bore	3.90387915271
from	m	1.76342905175
fizzy	or	4.70800762749
basic	you	0.898030076666
add	on	1.52743339806
you	bye	0.535124582977
mean	say	-0.684139843305
of	concept	1.56810228839
this	sorta	2.41734120267
research	that	2.20992555654
different	ira	4.45130446329
no	besides	2.88234660658
tell	the	0.123262720603
w	and	-1.20972210099
father	i	0.894407214816
pizza	come	2.98328513146
away	almost	4.12405973889
job	at	1.34759540047
prize	that	2.9030727371
lag	x.	8.84849334571
do	got	2.44786682861
all	vfr	3.62723702529
relational	power	7.33214585634
guy	it's	-0.134454879107
old	hicky	7.29621384711
big	s	2.22457568671
be	predetermined	3.39163021
anyone	sign	5.94280735284
my	cup	2.92356932241
resting	isn't	7.54921036158
gross	what	1.80153183428
the	owner	2.20270426228
the	crop	3.40667706661
be	can't	-2.19935677051
dissolve	this	4.1220892949
what's	her	2.14644198375
if	they	1.81522440748
great	mhm	1.34403040714
foster	city	7.25022873387
carrie	then	4.80641721203
anyone	get	2.24281961206
a	apparently	0.768668811411
stretch	but	2.18068873635
tire	of	1.77574165317
networking	meeting	7.59573037721
in	underneath	1.88055798815
cobcu	women's	11.7388651036
football	mm	3.63114504169
hear	about	3.04599739811
topped	table	8.54019198605
somebody	tired	4.9790299547
rip	it	2.80408062428
that	eye	0.338123379638
start	rolling	6.74843251682
i	just	1.12535626958
their	flavor	5.4038108521
of	pastrami	2.95439664951
smith	it's	3.170598642
a	slice	2.15496317253
excavate	down	6.39414136424
should	start	2.09765181958
well	about	-1.67909345486
let	all	0.151138335459
oh	her	-1.44182755746
we're	go	1.6483649312
not	easy	2.21828647346
eight	month	3.69906275987
worst	thing	3.39769335643
water	also	2.4940749969
a	voice	1.1135092977
okay	say	-1.82966504919
pressure	me	3.13733076375
oil	on	1.64879425506
mile	run	4.36110619537
easily	with	3.41029327113
with	a	1.02979686114
for	month	0.638081989994
year	congress	5.00308508936
pretty	square	3.0195477281
um	martinez	4.95894319613
just	fine	1.63931746816
big	so	-0.654251265057
cheer	cheers	10.6402528149
you	withholding	2.97747161835
imputed	to	3.93952170539
at	robby's	4.76532208408
and	than	-1.85501326037
h.	ha	8.08820686231
afterward	yeah	4.58816364601
wash	everything	4.13796264406
experience	you'd	4.62247095951
winner	bold	8.90565175955
still	ask	2.82423897578
come	over	3.14591873328
take	your	1.42548179659
for	lower	2.54231944265
prove	specific	7.39505968175
get	rap	3.49558258055
these	d	1.69342236344
mm	an	0.676234762658
here	to	-0.00529112286471
want	all	-0.184965644851
miserable	old	4.6571565175
wiring	that	3.30853784521
real	estate	6.42565912456
cellocheller	where's	8.90565175955
wide	sway	9.09980777399
chase	em	4.32912314952
feeling	mhm	2.0571782544
mutual	fund	9.37174148947
improvement	in	2.83606943317
managerial	owners	11.7388651036
randomly	or	5.40115480805
for	eight	0.991722030237
curtain	and	3.46310673347
deer	to	2.84090941672
pleasure	at	3.84903135221
a	personal	2.40627760081
school	start	3.59854956344
of	diameter	2.39478086158
fogarty	be	2.69848302944
out	far	1.5810454583
hat	right	3.25099774157
a	garage	1.30766531214
shit	with	1.24532955601
pastry	from	5.34694799021
a	champion	1.93181962122
it	wipe	1.65894831998
collins	about	3.34610199056
get	waitlisted	4.18872976111
their	old	1.65430677617
tiny	puncture	9.43628001061
this	a	-1.4728285896
admit	i've	4.80641721203
kinda	rude	4.81130719732
where	you	1.13255278084
bowl	in	1.96060069582
hell	in	1.70466732168
mhm	it	-0.336576225728
h	salvation	5.50445437788
makikomi	cause	3.01124892528
hemingway	and	3.05764162536
wave	us	4.41371614565
eat	outside	4.23227332353
be	disappoint	2.69848302944
this	have	-1.63775840369
old	wive's	7.29621384711
spill	it	3.36369641222
speaking	be	2.47533947812
be	abuse	2.29301792133
third	yeah	1.29232678001
steak	unhunh	4.66347898324
faith	be	0.44719123083
in	you'll	0.182827468567
paris	kentucky	8.24235754214
different	than	3.75815728273
shaft	weigh	7.32606681026
they	young	0.936894437842
noble	whatever	6.72822980951
that	outside	-0.0236666649674
well	folks	4.25693388535
pack	yeah	1.75495030195
for	yes	-0.225794999197
stand	it	0.981068611548
ten	look	0.988083262114
desk	n	5.84171123597
downstairs	okay	2.54679054043
of	liberty	2.95439664951
large	loan	7.01591188196
our	barn	3.47372947366
plus	thirteen	5.69742062419
the	box	1.84853244856
we	too	-0.881425895031
his	wing	3.38855328449
cooky	too	3.85184429358
little	tape	1.87043494288
fence	post	7.93220261383
s	bother	3.61087004783
him	sock	3.4323929435
uh	new	0.135532367557
of	case	0.859450921296
special	and	0.629893389416
once	jill	5.7275979292
egg	um	2.2181031722
office	yep	5.26961478681
early	cause	2.66830417415
um	they're	1.58306362245
the	mostaccioli	2.71352988605
argument	today	5.60981489354
love	me	2.61161652749
of	dart	4.34069101063
expensive	car	5.12951586043
to	present	1.6122439998
instead	oh	1.59951522734
clear	passage	6.98959457364
never	call	2.77814060327
window	if	1.41788506275
nitrogen	and	1.99676966468
air	the	-0.856002810432
gram	at	3.37902772296
that	kay	-0.157198057592
nothing	ever	3.16529157875
he	gonna	-1.37098429962
on	shush	5.08278145955
wouldn't	x	1.46191923909
injury	yeah	2.97872573358
perpendicular	to	3.24637452483
how	d	1.98197970947
guy	say	0.473837054413
week	notice	4.67389242342
position	in	1.96060069582
dallas	uh	3.08434772132
program	you	0.898030076666
you	is	0.30332296892
arrest	mhm	5.55368581587
oh	cindy	3.61441824789
phil	nigel	10.3525707425
always	miserable	4.46023616128
individual	person	5.79213645034
long	fashionable	7.42806597822
too	mhm	0.780180315064
think	pretty	0.141506582657
this	shit	1.39750979185
kid	besides	4.73216987677
book	well	1.2612016118
grader	even	3.70164507247
your	yes	0.480928667137
are	gonna	3.63840021257
see	they	-0.374436884804
jamie	like	2.59551960045
list	x	3.90091618758
you	k	-0.158022597583
hm	tom	3.89501646545
with	his	1.71090712203
mitch	have	2.42366934352
the	weather	1.79723915418
really	nice	3.04855929448
forward	movement	7.46219898459
leave	turn	2.49547687758
what's	at	1.20997402259
house	or	1.05734938619
we'll	have	1.56017679722
almost	to	0.275960059257
ah	x	1.86069535905
safety	and	2.5468160016
tease	scott	8.90565175955
that's	for	-0.467597465898
about	anything	1.44898200568
a	one	-1.5803226544
friendship	aren't	6.99393297524
car	at	1.48817735109
geez	try	4.64753904843
right	whether	2.11601780873
interesting	um	1.68179846314
happen	to	2.34307098848
many	more	3.27824226367
sale	verdad	8.69434266588
trade	in	2.04761207281
sidewalk	hm	5.90991948599
father	and	1.61728004297
early	seventy	4.66729173939
you	saw	0.9437001135
case	that	1.21359211699
kay	what	0.778142966852
they're	s	1.89321855076
jamie	be	1.31218866832
night	nh	7.54921036158
to	uptown	1.74229712805
ourselves	because	4.86570126939
be	rehabbing	3.39163021
know	they've	1.01251876398
your	environment	5.19495325804
really	frustrated	5.134921279
technology	out	3.92285126444
until	oh	1.3244119371
big	but	-0.522907114398
a	probably	-1.56266569487
and	jam	2.76995955291
cab	well	2.70633647294
of	glass	2.18120676128
weekend	ago	4.61117140425
hm	some	0.376529997265
daylight	beat	9.25395845381
love	bread	3.89993048025
light	that	-0.260994851274
teenager	but	4.1955917569
will	put	0.514522116327
refer	grammatically	11.045717923
the	generation	0.921770416821
of	almost	0.677129364502
that	become	-0.00564815946475
don't	freak	3.15513538839
i	muster	3.43338108587
a	complete	2.15496317253
town	right	2.70738229498
coloring	book	6.79722268099
they	use	2.10053919678
yuck	to	1.86008016371
decision	alright	4.13073879897
who's	not	1.86762960185
twenty	third	4.2737823672
the	unloved	3.40667706661
chapel	be	2.00533584888
really	fifteen	1.73372389734
rate	two	3.34045544818
by	faith	4.82728381979
front	to	0.0274986999583
girl	unhunh	2.81287901399
sin	in	2.09413208844
drink	okay	1.56596128742
f	what	0.0772136458501
thing	well	-0.192417563707
jim	go	2.5719020716
order	you	-0.488264284453
switch	around	5.12146212563
what's	he	0.401543807679
car	it	-0.606595501337
in	high	1.37745441047
spread	how	3.51967371704
old	soul	6.19760155844
not	cute	2.10495778815
cross	any	3.79721385067
by	helicopter	5.97996332973
never	next	2.24862284649
the	aluminum	3.40667706661
fight	you	1.18571214912
last	weekend	4.68096716619
be	watch	1.03497789573
like	you're	0.457556487151
family	cause	1.81183193749
over	two	2.11484346875
uh	all	-0.190998450033
that	one's	2.00925486108
rollins	or	4.30254251938
where	i've	1.89678763753
use	her	1.84237699009
fifteen	hundred	2.97169170692
implement	a	2.15496317253
spring	em	2.9428287884
county	jail	8.87666422267
sherry's	gonna	5.71784175425
the	better	0.613469057167
that	he'll	0.13048401486
sign	motion	7.48325239378
you	up	-1.30955728771
shin	and	2.76995955291
test	film	6.6149011242
woman	still	2.96982429274
m	then	0.529751093014
manure	that's	4.48045295301
kendie	off	4.40192818989
current	notion	8.84849334571
dumpster	sh	8.50018665144
by	electrocution	6.67311051029
categorizing	uh	4.87610719055
mistake	be	2.00533584888
thoroughbred	horse	5.24662526858
think	how	-1.01292577611
symptom	but	4.88873893746
any	black	2.52214512466
payment	and	1.26588215614
here	extend	4.39285489369
fish	blood	5.53734224473
polyurethaned	them	6.49976709671
perform	he's	3.95065354576
be	real	1.79199629766
my	m	0.556445708275
carriages	automobiles	12.4320122842
a	citizen	2.0008124927
democratic	be	1.31218866832
nice	verse	5.50936839269
know	cause	0.951894142168
write	nineteen	3.32525622844
indicate	different	5.49275833812
tough	when	2.79771222144
can't	if	-0.112658907219
depraved	deed	9.54164052627
either	when	1.31610768052
associate	producer	10.6402528149
a	child	2.27274620819
constitution	right	4.75507513834
then	you've	1.01092802286
really	just	-1.58590183063
opera	and	1.26588215614
sound	masculine	7.28451780735
and	tight	0.467374459919
hand	as	1.57957321751
department	because	3.28525089383
bakesale	they're	6.28354398824
you	g	1.4550450829
closet	door	6.5972015471
didn't	wanna	3.34061030251
the	clubhouse	3.40667706661
have	concrete	1.11148295456
maybe	it's	2.18587074857
into	nineteen	2.15668535117
suffer	that	2.9030727371
th	no	0.802905064903
anything	murmuragreement	4.18925593845
his	income's	5.95350264195
college	graduation	8.99802507968
something	but	1.1136817871
cushion	cleft	11.7388651036
go	no	-0.0155201417179
tunnel	be	0.993734937198
town	f	4.13821267532
series	of	4.05300893818
gonna	you're	-0.445473049782
call	power	2.26324165412
could	you	0.386243376421
to	piece	0.5722258754
guilt	to	0.44301414392
winter	weakness	9.72396208306
pepsin	i	1.64162161665
it's	heavier	4.96235811123
m	get	0.605210822658
table	please	4.49714071822
know	himself	0.925507386995
from	two	0.414274237583
hell	yeah	1.15417644152
not	experienced	3.8277243859
the	pain	1.70192897437
think	that'll	2.1564096032
these	he'd	2.51892099548
ecstasy	ecstasy	8.84849334571
to	zero	1.74229712805
black	levi's	8.21250457899
that	mankind	2.9030727371
again	have	0.292042048673
husband	and	1.26588215614
any	stretch	4.03360262874
to	order	0.879250910695
bob	who	4.66601920475
frightening	concept	8.96627638136
fit	good	2.74370011329
someplace	else	7.83689243403
we	put	1.92457882413
dancer	and	1.51719658442
they	reinstate	4.74355692761
bottom	which	3.45486579935
and	sister	1.42622480621
crawl	around	5.57344724937
silly	the	1.46076691755
all	for	-1.13849183682
which	w	1.49008716599
soon	but	1.7976964841
sorry	berry	8.54019198605
thing	what	-1.4582355479
husband	officially	7.74988105704
find	learn	3.31532346827
lay	around	3.56811367984
gay	well	1.70303436408
i	particularly	0.868431728413
way	i	0.679997343471
a	bolster	3.94672264176
learn	trick	5.42713029445
wait	oh	0.140900204645
frankenstein	myth	11.3333999955
lead	otter	7.82684209817
roll	mode	8.15534616515
last	quarter	4.37558551664
second	just	0.453693802504
lose	hurt	4.03766492274
pedigree	and	2.76995955291
you're	get	0.664472286695
that	check	-0.260994851274
them	permission	5.11347273559
attend	your	4.50180607748
learn	how	3.81593953319
older	now	2.57399291967
so	kid	-0.457540970811
all	move	0.513721716084
uh	order	1.41037128775
gasket	no	3.98095889525
uhoh	oh	5.00071260901
tape	though	3.04168641519
great	sure	1.81053860772
enhance	various	10.3525707425
willie	a	0.855680188401
group	and	0.722266709547
fifty	four	3.55947837182
and	smell	-0.174479426254
the	walk	-1.22805192162
mean	twenty	0.621682164592
i'm	do	0.159972451025
citizen	who	4.66601920475
carry	chair	5.68560015559
much	be	0.0724977813888
and	cranky	3.46310673347
saw	but	0.215910102995
know	towards	3.25626335696
list	of	3.16203601429
the	free	0.110840200605
uh	adult	2.16805698945
mhm	somebody	1.31957931127
ground	but	2.11615021522
really	depressing	4.72945617089
mhm	who	-0.266397114481
the	nearby	2.71352988605
fun	mhm	1.62186018315
um	place	0.717616443559
being	just	2.24545327173
emotional	very	6.54868989567
sixty	something	2.17998277092
for	do	-2.72332714161
think	to	-2.46487996467
a	goldfish	2.28849456516
quarantine	period	8.76845063803
anticipate	that	3.30853784521
normal	for	2.78348149947
conflict	inside	7.30804830476
okay	if	1.12253541707
do	talk	-1.2378827325
street	he	1.03912113708
step	in	1.77135869618
you	judge	0.78024704101
cello	yeah	2.19026837321
ready	to	3.2908262874
a	permanent	3.43589701799
thought	or	2.62856608581
w	it's	0.694994384876
maybe	mom	1.80776238403
wanna	take	2.47530392109
one	side	2.53190902332
mm	until	2.25742946278
month	okay	0.893867516059
decide	right	1.45923827234
scale	what	2.73980147288
work	today	2.03248792533
of	evidence	2.7312530982
sleep	she	2.00527658786
that	thirty	0.116690692727
okay	now	1.94217103738
mount	athos	11.3333999955
you	j	0.72617981974
in	theology	2.83606943317
basic	difference	6.13306303731
modification	a	2.56042828064
man	or	0.236368834123
can	voice	2.9840733399
vehicle	have	3.67643231202
cause	cause	1.38200838555
that	kitchen's	2.9030727371
sure	wasnt	6.42565912456
you'll	or	1.138474931
about	to	-1.05204402599
ours	unhunh	4.98193271435
porsche	yeah	3.48955135734
sinners	christ	8.84849334571
ninety	per	5.53734224473
review	say	2.68027828685
and	would	-3.08224292686
generality	position	8.56081127325
them	with	0.117105413296
business	trip	5.48119751572
seat	at	2.75041906354
since	i'm	1.33127447306
do	miss	0.484257102454
strong	obviously	5.90991948599
section	in	1.67291862337
slave	this	3.42894211434
both	of	2.66671457706
really	my	-0.38453763619
job	they	0.632683063439
mom	mira	5.5650789997
the	customer	1.10409197362
half	of	2.63594291839
world	i'm	1.7085687042
make	they're	-0.0372243060059
with	marlisse	5.35620342018
on	over	0.103751504868
great	push	4.0327021334
with	i	-2.25613341698
recede	hm	6.60306666655
mother	okay	1.09335687648
cause	she	2.22948908636
very	independent	5.16239553455
but	ver	3.79012664879
distinctive	noise	8.38896101633
now	for	0.076947598881
report	from	2.94905271741
the	select	1.32723552493
down	you	-0.575492651788
she	describe	2.52852473163
always	thank	2.78180537736
the	wherehouse	3.40667706661
sooner	or	4.99568969994
some	manner	4.81918125375
really	rude	3.34316180977
be	suspend	3.39163021
at	mill	4.76532208408
y	cause	1.01469504341
shouldn't	wanna	3.40319378881
pretty	conservative	6.54590825271
cranking	out	5.53228917688
by	rain	4.72720036123
this	cause	0.0949534823753
little	experience	2.49296455623
secure	right	3.83878440647
to	san	1.79945554189
pack	this	1.98202313141
disappointment	at	4.76532208408
beginning	wow	4.45404419103
ye	ten	5.41719793289
nutrasweet	though	7.44840566245
actually	do	-0.340226080167
life	it	-0.11754367712
brown	leg	5.85972974147
oh	where	-0.904649239048
use	mhm	0.713443507703
pie	can	4.02552721473
islam	you're	6.26869748013
spare	time	4.24499121682
inmate	in	4.44550734561
great	year	1.08111175308
really	mad	2.83233618601
those	no	0.301498663053
that	night	1.06479325224
swing	it	2.44740568034
here	look	0.0972716155408
the	shaft	3.20600637115
my	whole	2.26816246983
leg	no	1.35992007114
eight	week	3.22507770532
follow	and	1.0207596981
like	kay	0.516078058771
x	do	-0.0525440077153
here	half	1.07866888902
cold	enough	4.86260049171
paul's	reasoning	10.3525707425
the	drug	0.921770416821
entertaining	you	3.67061879891
problem	if	0.86320755645
germ	or	4.70800762749
whatever	it	1.64889798412
that	matter	0.910642572409
be	make	0.289737740614
up	now	0.961112663048
say	lebanon	3.77889057552
up	after	1.65274354309
twenty	two	3.61777473359
head	or	1.35810354021
realize	say	1.29398392573
way	when	-0.0954334633371
today	it's	1.03053247851
worst	speaker	7.59573037721
first	chair	3.89384068636
safety	of	2.7312530982
shallow	ditch	11.045717923
penguin	need	2.72966220268
feed	i	0.725330884772
first	foal	5.93072261362
be	selling	2.00533584888
moment	i'll	4.71421607315
april	seventeen	6.66682118138
actually	there	0.461978477932
felt	so	1.81295580763
just	sick	1.58405478949
i	also	0.987089272214
sure	that	1.17338569651
then	respond	3.1969792996
the	ceiling	2.71352988605
they're	form	3.04486553608
extremely	candid	10.6402528149
tape	from	1.63337592351
all	generation	2.93408984473
marci	mhm	4.4550735272
point	nine	3.46018294063
twin's	gonna	5.02469457369
call	b	1.94257308267
else	can	1.91531401438
uh	your	-0.974657474454
sofa	with	4.66305623962
take	his	1.62441539257
alpha	you	3.67061879891
m	you'll	3.19951910754
hop	of	1.77574165317
castro	revolution	11.7388651036
address	east	7.08490475344
river	she	1.86712624938
certain	future	6.60012980688
have	and	-2.20143078531
mom	she	1.3245519273
dollar	one	0.876688467775
me	real	0.819857058265
unhunh	what	0.259535202644
thing	don't	-1.16068466805
school	what's	3.52955669196
hunh	but	0.990138952361
better	so	0.865574488687
or	world	1.52995379714
brewing	yeah	4.58816364601
stub	that	3.30853784521
twat	who	6.61192935381
second	mhm	0.989337624403
in	out	-1.35560347301
to	enjoy	0.894999267663
place	so	0.516068034227
weigh	a	1.23867244066
ash	wednesday	7.54166315594
that's	another	2.17786786001
fun	alright	3.0321265103
know	ceramic	3.41041403678
or	move	0.495880029608
number	at	0.863349414508
guess	no	0.292079441137
like	batman	4.67496114213
deal	of	1.2051967947
impress	and	2.3644944448
fifth	mhm	2.91462848626
good	brand	3.03138218574
during	construction	6.82621021787
moratorium	against	8.96627638136
bill	and	1.06521146067
back	to	2.18375583881
museum	be	1.44572006094
muscle	spasm	9.72396208306
think	sad	3.38855328449
but	cathlene's	4.1955917569
air	and	-0.799573143569
the	class	1.42567559774
we	hope	1.09887159633
just	become	2.10932109741
put	them	2.33504173773
lot	easier	4.99731199953
difference	i	-0.0929794387415
hop	into	4.86985065294
age	seven	4.54969736518
grasa	este	11.7388651036
mind	i'll	2.94351001312
one	tape	2.49824774074
the	pit	3.40667706661
guy	just	-0.771918176925
a	particular	2.44264524498
fancy	uher	10.4861021351
to	shape	0.894999267663
my	outside	1.50090731712
have	flexible	2.98328513146
you're	present	2.55512541342
fair	i	0.543009327978
their	room	2.59290326556
sit	back	2.0617450437
you	wanna	2.48564894171
this	very	-1.06808591302
these	catalog	4.54330275998
me	let	1.27066998635
it's	good	1.31430065164
that's	sad	3.22768998451
alroot	well	5.10423174574
i'm	like	1.77396229166
wide	and	0.824049403857
your	chair	3.85121851134
everyone's	get	3.78326465301
travel	around	4.3838631825
fish	hope	4.69004438434
anymore	he	0.821397653239
not	will	-0.236160968842
isn't	i	-1.44942083671
few	cassette	5.48024011976
unless	they	2.84643694273
your	arrival	4.78948814993
concrete	here	2.52105271679
contest	style	8.84849334571
take	eighteen	2.80460766823
c	but	1.71068510711
say	great	-0.14308276076
here	today	2.54047080264
one	oth	3.50376960634
just	isn't	0.828387251945
estimation	no	5.36725325637
no	doris	3.75781534394
house	paint	4.13696314373
would	happen	1.9548369911
tamara's	that	4.00168502577
flinn	miss	7.69581383577
ramp	on	3.69648709843
those	too	0.80099272081
get	gas	1.58604007567
w	how	2.1049414206
lcl	product	6.71498458276
bedrooms	and	2.3644944448
no	drama	3.57549378714
it's	cold	2.01791913206
a	female	2.69395967326
true	that's	0.983945391541
real	a	-1.36648333728
and	esteem	3.46310673347
holy	spirit	8.15708378504
blt	taste	8.25762501427
action	um	4.26579601557
